Value,Acceleration,Release Clause,Cluster
1.2835666392749032,1.4704719478308967,1.4040361916181,1
-0.3520337119608476,0.6822392691966698,-0.3476570457661637,1
0.4610210080925141,1.3988144315914217,-0.4043933384161829,1
-0.40455008687480004,-1.9690888316639124,-0.3896202521144944,2
0.3977482672323303,0.1806366555203434,0.24511304208908763,2
-0.4070809965092074,0.03732162304139299,-0.3856722721545604,2
0.5242937489526979,-0.4642809906349334,0.5061891362137553,2
-0.4083464513264111,0.25229417175981855,-0.3893018666338546,2
0.05607546658733785,-0.8225685718323094,0.03497862486679426,2
0.005457273899190833,0.1806366555203434,0.022243205641200713,2
-0.41593918022963317,-0.4642809906349334,-0.3947780969008598,2
-0.07047001513302972,-0.3926234743954582,0.00950778641560716,2
-0.2855973340576546,-0.9658836043112597,-0.2961422749986378,2
-0.007197274272845935,0.10897913928086818,-0.07327243855075084,2
-0.3918955387027633,-2.1124038641428626,-0.3836982821745934,2
-0.34254280083182,-0.7509110555928341,-0.3526238592641452,2
0.20793004465177894,-0.0343358931980822,0.09865572099476197,2
-0.3393791637888108,-0.10599340943755739,-0.3216131134498249,2
-0.40455008687480004,-0.8942260880717845,-0.38452608442425695,2
-0.3805064453479302,-0.24930844191650778,-0.36758797685421757,2
-0.31407006744473726,0.1806366555203434,-0.32798082306262166,2
-0.33621552674580163,0.10897913928086818,-0.31524540383702815,2
-0.045160918788956186,-0.0343358931980822,-0.0860078577763444,2
-0.37417917126191186,-1.1808561530296853,-0.4043933384161829,2
0.777384712393433,-0.5359385068744086,0.8691485841431712,2
-0.18436094868136052,-0.17765092567703258,-0.23246517887067009,2
-0.019851822444882646,-0.24930844191650778,0.00950778641560716,2
-0.35836098604686595,-0.17765092567703258,-0.35593506826279947,2
-0.31723370448774646,0.10897913928086818,-0.4043933384161829,2
-0.36785189717589345,-1.1808561530296853,-0.34071624228821523,2
-0.37734280830492106,-0.8942260880717845,-0.3476570457661637,2
-0.31407006744473726,0.03732162304139299,-0.3025099846114345,2
-0.4032846320575964,-1.037541120550735,-0.38108752123334677,2
-0.2855973340576546,-1.8974313154244373,-0.30887769422423134,2
-0.3918955387027633,-0.17765092567703258,-0.3754202596779576,2
-0.4197355446812442,-0.3926234743954582,-0.3989171081491777,2
-0.33621552674580163,0.03732162304139299,-0.3343485326754184,2
-0.10843365964913997,-0.6075960231138837,-0.09874327700193794,2
-0.2729427858856178,-0.4642809906349334,-0.23883288848346687,2
-0.29825188222969135,-2.255718896621813,-0.2706714365474507,3
-0.39063008388555964,-1.3958287017481108,-0.3742740719476542,3
-0.4222664543156515,-2.470691445340239,-0.40229199424395995,3
-0.3994882676059854,-2.3273764128612884,-0.38592698053907226,3
-0.4020191772403927,-3.1156090914955157,-0.3854812408661765,3
-0.4083464513264111,-2.8289790265376147,-0.39280410692089274,3
0.4610210080925141,-1.5391437342270613,0.3533641055066328,3
-0.4032846320575964,-1.1808561530296853,-0.3851628553855367,3
-0.31723370448774646,-1.3241711855086358,-0.28977456538584107,3
-0.41340827059522584,-1.5391437342270613,-0.3907664398447978,3
-0.3551973490038567,-1.037541120550735,-0.34835749382357134,3
-0.260288237713581,-0.9658836043112597,-0.24520059809626366,3
-0.3710155342189027,-0.10599340943755739,-0.4043933384161829,3
-0.41847008986404055,-3.5455541889323667,-0.3968157639769548,3
