Nationality,Age,Value,Cluster
-0.3168545372038486,1.1880297704122063,-0.3197499116365053,4
-1.0605361355499858,0.34111745883122746,-0.1527368337389176,4
-0.8418062536834748,0.5528455367264722,-0.12237081957571987,4
0.9955247539952172,-0.5057948527497513,-0.3880734435037003,4
-1.2355200410431946,1.8232140040979403,-0.3083626563253062,4
-1.4979958992830078,-0.5057948527497513,-0.18310284790211537,4
-1.4979958992830078,-0.5057948527497513,0.2420213503826533,4
-0.623076371816964,0.9763016925169615,-0.3083626563253062,4
1.170508659488426,-0.08233869695926191,-0.35391167757010283,4
1.432984517728239,0.1293893809359828,-0.01608977000452766,4
-0.623076371816964,-1.35270716433073,-0.2590178833101098,4
0.9955247539952172,-1.35270716433073,-0.4002198491689794,4
0.12060522652917334,-0.9292510085402407,0.1661063149746589,4
-1.4979958992830078,1.3997578483074509,0.25720435746425224,4
-0.7543143009368705,-0.08233869695926191,-0.35391167757010283,4
1.607968423221448,-0.08233869695926191,-0.2742008903917087,4
-0.623076371816964,-0.9292510085402407,-0.28558814570290786,4
0.951778777621915,0.5528455367264722,0.7278775769938176,4
-1.2355200410431946,-0.2940667748545066,-0.3045669045549064,4
-1.4105039465364033,2.034942081993185,-0.37896363925474097,4
0.9080328012486127,0.9763016925169615,-0.3501159257997031,4
-0.7105683245635683,-0.2940667748545066,0.7278775769938176,4
-1.4105039465364033,1.3997578483074509,-0.3311371669477045,4
0.9080328012486127,-1.35270716433073,-0.3121584080957059,4
0.9080328012486127,-1.1409790864354854,0.4242174353618399,4
-1.0167901591766837,-1.35270716433073,-0.3045669045549064,4
0.5580649902621952,1.6114859262026957,-0.36150318111090224,4
-0.623076371816964,0.34111745883122746,-0.37137213571394156,4
-0.9292982064300793,-0.08233869695926191,-0.36150318111090224,4
-0.3168545372038486,0.34111745883122746,-0.365298932881302,4
1.432984517728239,-0.08233869695926191,0.044642258321867856,4
-0.9730441828033815,-0.08233869695926191,-0.3698538350057816,4
0.07685925015587114,0.5528455367264722,-0.03127277708612655,4
-1.54174187565631,-0.5057948527497513,0.9556226832178009,4
-0.3168545372038486,-0.9292510085402407,-0.3971832477526596,4
1.2580006122350302,1.6114859262026957,-0.3835185413792206,4
1.3454925649816347,0.1293893809359828,-0.35391167757010283,4
-0.9730441828033815,1.3997578483074509,-0.3804819399629008,4
0.9080328012486127,-1.35270716433073,-0.3956649470444997,4
1.432984517728239,-0.08233869695926191,-0.2590178833101098,4
1.170508659488426,1.8232140040979403,-0.35391167757010283,4
-0.40434648995045297,0.5528455367264722,-0.2931796492437073,4
-0.3168545372038486,0.5528455367264722,-0.36150318111090224,4
1.607968423221448,-1.35270716433073,-0.3683355342976217,4
1.65171439959475,0.9763016925169615,0.22683834330105448,4
0.9955247539952172,-0.9292510085402407,-0.3698538350057816,4
-1.4979958992830078,0.1293893809359828,-0.35391167757010283,4
-0.9292982064300793,0.34111745883122746,-0.24383487622851088,4
0.4705730375155909,0.5528455367264722,-0.04645578416772545,4
-0.623076371816964,-1.35270716433073,-0.3865551427955404,4
-0.40434648995045297,-1.5644352422259749,-0.38200024067106075,4
-0.623076371816964,-0.717522930644996,1.0315377186257952,4
-0.623076371816964,-0.9292510085402407,-0.16791984082051647,4
0.4705730375155909,2.034942081993185,-0.3835185413792206,4
0.9080328012486127,-0.08233869695926191,-0.24383487622851088,4
0.2518431556490799,-0.5057948527497513,-0.35391167757010283,4
-0.9292982064300793,1.6114859262026957,-0.21346886206531313,4
-1.4979958992830078,0.34111745883122746,-0.2742008903917087,4
1.4767304941015413,-0.9292510085402407,-0.3987015484608195,4
-0.185616608083942,0.9763016925169615,-0.3273414151773048,4
-0.623076371816964,0.34111745883122746,-0.3425244222589036,4
1.170508659488426,-0.9292510085402407,-0.24383487622851088,4
-1.3667579701631012,-1.35270716433073,-0.35770742934050254,4
-0.7543143009368705,-0.08233869695926191,-0.3197499116365053,4
-0.9730441828033815,-0.5057948527497513,-0.3835185413792206,4
0.07685925015587114,-0.717522930644996,-0.26660938685090924,4
0.07685925015587114,1.6114859262026957,-0.18310284790211537,4
-1.4979958992830078,-1.1409790864354854,-0.22865186914691205,4
0.07685925015587114,0.7645736146217169,-0.3349329187181042,4
1.65171439959475,0.9763016925169615,0.3179363857906477,4
0.6455569430087996,-0.08233869695926191,-0.3865551427955404,4
1.6954603759680522,1.1880297704122063,0.1661063149746589,4
-0.9730441828033815,0.5528455367264722,-0.4047747512934591,4
-0.40434648995045297,-1.35270716433073,-0.3425244222589036,4
0.2518431556490799,0.7645736146217169,-0.3121584080957059,4
-0.3168545372038486,-1.1409790864354854,-0.3387286704885039,4
0.9955247539952172,1.8232140040979403,-0.4017381498771393,4
-0.3168545372038486,-0.08233869695926191,0.10537428664826337,4
-0.2293625844572442,-1.1409790864354854,-0.1982858549837143,4
1.170508659488426,-0.717522930644996,-0.3501159257997031,4
-0.2731085608305464,-0.08233869695926191,3.4608188516816165,4
-0.7543143009368705,0.34111745883122746,-0.2779966421621084,4
-0.49183844269705734,0.9763016925169615,-0.061638791249324344,4
-0.3606005135771508,-0.08233869695926191,0.18128932205625778,4
-1.2355200410431946,-0.717522930644996,-0.22865186914691205,4
1.0392707303685194,0.9763016925169615,-0.18310284790211537,4
-1.4979958992830078,1.6114859262026957,0.044642258321867856,4
