Nationality,Age,Value,Cluster
0.29198750976550303,0.17744336024691876,-0.36143081233405405,0
1.5687831545620903,-0.8872168012345953,1.236000434547605,0
1.5247557185346219,-1.1001488335308982,-0.3807845925851832,0
0.6442069979852513,-1.5260128981235037,-0.23786436919222956,0
1.1725362303148736,0.39037539254322157,-0.27136129654995306,0
1.4807282825071533,-0.8872168012345953,-0.19320179938193155,0
1.4807282825071533,0.39037539254322157,0.8638123527951215,0
1.4807282825071533,0.8162394571358272,-0.25275189246232893,0
0.9523990501775309,-1.3130808658272008,-0.3048582239076766,0
0.6001795619577828,-0.8872168012345953,-0.23786436919222956,0
0.9523990501775309,-1.1001488335308982,0.41718665469214133,0
1.1725362303148736,-0.8872168012345953,-0.3807845925851832,0
1.612810590589559,-0.46135273664198967,-0.22297684592213024,0
1.040453922232468,0.8162394571358272,-0.36589706931508387,0
1.700865462644496,1.02917148943213,0.22364885218084996,0
0.6001795619577828,-0.46135273664198967,-0.19320179938193155,0
1.6568380266170275,0.17744336024691876,-0.31974574717777593,0
1.4807282825071533,-0.03548867204938405,-0.25275189246232893,0
0.6442069979852513,-0.8872168012345953,-0.2676394157324283,0
1.3046185383972793,1.6679675863210384,-0.37482958327714344,0
1.216563666342342,1.02917148943213,-0.25275189246232893,0
1.4807282825071533,-1.5260128981235037,-0.3085801047252014,0
0.8203167420951254,-1.1001488335308982,-0.3718520786231236,0
1.4807282825071533,-1.5260128981235037,-0.31974574717777593,0
1.788920334699433,0.6033074248395244,-0.27880505818500273,0
1.1725362303148736,-0.46135273664198967,-0.38376209723920307,0
1.216563666342342,-1.5260128981235037,-0.3807845925851832,0
0.8643441781225939,-1.3130808658272008,-0.38227334491219317,0
1.5247557185346219,-0.03548867204938405,-0.3495207937179746,0
0.9964264862049995,-0.46135273664198967,0.07477361947985658,0
1.4807282825071533,0.17744336024691876,-0.014551520140739469,0
1.700865462644496,1.02917148943213,0.31297399180144597,0
1.3486459744247477,-0.24842070434568686,-0.25275189246232893,0
1.8769752067543701,-1.3130808658272008,-0.385250849566213,0
0.9523990501775309,-1.3130808658272008,-0.38673960189322293,0
1.3046185383972793,1.02917148943213,0.3278615150715454,0
0.5121246899028457,-1.5260128981235037,-0.3584533076800342,0
1.128508794287405,-0.8872168012345953,-0.2639175349149034,0
1.4807282825071533,0.39037539254322157,-0.02943904341083882,0
0.9523990501775309,-0.03548867204938405,-0.23786436919222956,0
0.29198750976550303,0.39037539254322157,-0.3703633262961137,0
1.6568380266170275,-1.1001488335308982,-0.31974574717777593,0
0.9964264862049995,0.6033074248395244,0.7149371200941281,0
1.216563666342342,-1.5260128981235037,-0.3926946112012627,0
0.29198750976550303,1.2421035217284329,-0.385250849566213,0
0.9964264862049995,0.17744336024691876,4.2879427049179695,0
0.2479600737380345,-0.24842070434568686,-0.34207703208292495,0
1.4807282825071533,1.02917148943213,0.7893747364446249,0
0.9964264862049995,2.093831650913644,0.9382499691456182,0
-0.8967532629761472,2.093831650913644,-0.38227334491219317,1
1.1725362303148736,0.6033074248395244,-0.37631833560415345,1
0.5121246899028457,0.8162394571358272,-0.16342675284173286,1
-0.8967532629761472,3.158491812395158,-0.39567211585528256,1
-0.5885612107838676,-1.1001488335308982,-0.3882283542202329,1
0.9523990501775309,-0.8872168012345953,-0.3926946112012627,1
-0.5885612107838676,0.17744336024691876,-0.3688745739691037,1
0.1158777656556289,0.6033074248395244,-0.11876418303143486,1
1.4367008464796847,1.02917148943213,-0.3160238663602511,1
-0.5885612107838676,1.2421035217284329,-0.36143081233405405,1
-0.7206435188662731,-0.8872168012345953,-0.3882283542202329,1
-1.469109931333238,2.306763683209947,-0.36589706931508387,1
-0.5885612107838676,-0.46135273664198967,-0.3532426745354994,1
1.0844813582599366,1.4550355540247357,0.6404995037436314,1
-0.7646709548937417,2.093831650913644,-0.2862488198200524,2
-0.2363417225641193,-0.03548867204938405,3.394691308712009,2
-0.8967532629761472,0.39037539254322157,-0.23786436919222956,2
-0.28036915859158784,-1.1001488335308982,-0.33091138963035044,2
-0.8967532629761472,-0.46135273664198967,-0.3495207937179746,2
-1.469109931333238,-1.1001488335308982,-0.34207703208292495,2
-1.3370276232508325,-1.1001488335308982,0.8638123527951215,2
-0.8967532629761472,-0.46135273664198967,1.7570637490010819,2
-0.19231428653665078,-0.46135273664198967,-0.36143081233405405,2
-1.469109931333238,2.306763683209947,-0.3569645553530243,2
-0.7206435188662731,-0.03548867204938405,-0.3457989129004498,2
-0.10425941448171373,0.8162394571358272,-0.28997070063757724,2
-1.2049453151684268,-0.46135273664198967,-0.27880505818500273,2
0.29198750976550303,1.2421035217284329,-0.31974574717777593,2
0.2479600737380345,-0.03548867204938405,-0.3011363430901518,2
-0.3243965946190564,0.39037539254322157,0.6404995037436314,2
-1.3370276232508325,-0.46135273664198967,1.3848756672485985,2
-0.3684240306465249,-0.46135273664198967,2.5758775288565454,2
-0.3684240306465249,-0.6742847689382925,-0.3584533076800342,2
-0.28036915859158784,-0.24842070434568686,-0.23786436919222956,2
-0.3684240306465249,0.39037539254322157,8.977512534999262,2
0.2479600737380345,-0.24842070434568686,-0.3085801047252014,2
-0.9848081350310843,-1.3130808658272008,-0.3569645553530243,2
-0.9407806990036158,0.6033074248395244,-0.2676394157324283,2
-1.2049453151684268,1.8808996186173412,-0.14853922957163354,2
-0.5885612107838676,-0.46135273664198967,-0.3495207937179746,2
-0.5885612107838676,-0.8872168012345953,-0.16342675284173286,2
-0.3684240306465249,-1.1001488335308982,-0.3346332704478752,2
-0.10425941448171373,-0.8872168012345953,-0.3457989129004498,2
-0.3684240306465249,-0.24842070434568686,-0.28997070063757724,2
-0.5885612107838676,0.39037539254322157,-0.3346332704478752,2
-0.8967532629761472,0.8162394571358272,-0.28997070063757724,2
-0.9848081350310843,1.6679675863210384,-0.34207703208292495,2
-1.2049453151684268,1.02917148943213,-0.2936925814551021,2
-0.9407806990036158,-0.8872168012345953,-0.34207703208292495,2
-1.1168904431134898,-1.1001488335308982,-0.20808932265203087,2
-1.469109931333238,1.2421035217284329,-0.2639175349149034,2
-0.14828685050918228,1.02917148943213,-0.31974574717777593,2
-0.5885612107838676,-0.24842070434568686,-0.3085801047252014,2
-0.28036915859158784,-0.03548867204938405,-0.2601956540973786,2
-1.469109931333238,-1.3130808658272008,-0.2564737732798537,2
-0.8967532629761472,-1.1001488335308982,-0.38376209723920307,2
-0.5885612107838676,-0.6742847689382925,1.3104380508981017,2
-0.7646709548937417,0.39037539254322157,-0.23786436919222956,2
-0.9848081350310843,0.39037539254322157,0.00033600312935988384,2
-0.5885612107838676,-1.3130808658272008,-0.31230198554272626,3
-0.9407806990036158,-0.03548867204938405,-0.36143081233405405,3
0.3800423818204401,0.17744336024691876,-0.02943904341083882,3
-1.5131373673607067,0.6033074248395244,-0.3584533076800342,3
-0.8967532629761472,0.17744336024691876,-0.23786436919222956,3
-1.381055059278301,-0.03548867204938405,-0.22297684592213024,3
-0.28036915859158784,1.02917148943213,-0.25275189246232893,3
-0.5885612107838676,1.6679675863210384,-0.3807845925851832,3
-0.06023197845424521,-1.5260128981235037,-0.3346332704478752,3
-1.469109931333238,0.8162394571358272,0.49162427104263806,3
-1.469109931333238,-0.8872168012345953,-0.3383551512654001,3
-0.28036915859158784,0.39037539254322157,-0.2750831773674779,3
-0.9848081350310843,-1.3130808658272008,-0.2974144622726269,3
-0.28036915859158784,-0.8872168012345953,-0.3882283542202329,3
-1.3370276232508325,-1.3130808658272008,-0.3495207937179746,3
-1.469109931333238,1.02917148943213,0.04499857293965787,3
-0.3684240306465249,0.6033074248395244,0.01522352639945917,3
-0.8527258269486787,-1.1001488335308982,-0.34207703208292495,3
-0.5885612107838676,-0.6742847689382925,-0.16342675284173286,3
-0.19231428653665078,-0.03548867204938405,0.01522352639945917,3
-0.8527258269486787,-0.03548867204938405,0.08966114274995586,3
0.1158777656556289,-0.03548867204938405,0.03011104966955852,3
-0.3684240306465249,-0.24842070434568686,-0.3346332704478752,3
-0.5885612107838676,1.2421035217284329,-0.1783142761118322,3
-0.5885612107838676,0.39037539254322157,-0.36291956466106406,3
-1.5131373673607067,0.17744336024691876,1.5337508999495917,3
-0.9407806990036158,0.6033074248395244,-0.31230198554272626,3
-1.1609178791409585,0.39037539254322157,-0.4016271251633223,3
-0.28036915859158784,-0.8872168012345953,0.19387380564065126,3
-0.3684240306465249,-0.24842070434568686,-0.32346762799530077,3
-0.5885612107838676,-0.46135273664198967,-0.38376209723920307,3
0.1158777656556289,1.4550355540247357,-0.32346762799530077,3
-0.5885612107838676,1.02917148943213,-0.3011363430901518,3
-1.2489727511958955,0.17744336024691876,0.16409875910045255,3
-0.3684240306465249,1.6679675863210384,0.08966114274995586,3
-0.5885612107838676,-0.8872168012345953,-0.2750831773674779,3
