Value,Acceleration,Release Clause,Cluster
1.397794023468424,0.588587731098317,1.099350285048704,4
-0.16589679776761046,-0.20659039568351584,-0.11771330113579927,4
-0.40544092357398165,1.1849713261846915,-0.38651048745597666,4
-0.032816727875182014,0.3897931994028588,-0.04816681049668481,4
-0.2698656023710702,0.9199119505907473,-0.2394196597542496,4
-0.2657068501869318,-0.6704443029729182,-0.2915795277335855,4
1.1482688924201205,-0.4716497712774601,1.3340696909557155,4
-0.40544092357398165,0.654852574996803,-0.38616275500278113,4
-0.2657068501869318,-1.465622429754751,-0.2654995937439175,4
-0.3655169026062532,0.588587731098317,-0.33939274004797665,4
1.065093848737353,-0.007795863988057627,1.0819636623889255,4
0.20007339443656777,0.05846897991042844,0.09092617078154419,4
-0.21580182397727113,-1.5318872736532372,-0.2481129710841389,4
-0.40211392182667094,-0.6704443029729182,-0.3678198680967147,4
-0.36967565479039155,0.654852574996803,-0.3410444692006556,4
-0.2324368327138247,1.1849713261846915,-0.23072634842436027,4
-0.35304064605383795,0.3235283555043727,-0.348868449397556,4
-0.33224688513314604,-1.1342982102623207,-0.3289607664521095,4
0.7323936740062816,1.3175010139816636,-0.40459257502214646,4
-0.3779931591586683,0.4560580433013448,-0.337480211555401,4
-0.3779931591586683,-1.5318872736532372,-0.353736703742294,4
-0.3838154122164621,0.9199119505907473,-0.3730358548946483,4
0.20007339443656777,-0.7367091468714043,0.1952459067402159,4
-0.42872993580515667,-2.260800556536584,-0.401723782283283,4
1.065093848737353,0.4560580433013448,-0.40459257502214646,4
-0.3904694157110835,-0.27285523958200186,-0.3616476170524933,4
-0.31977062858073085,0.9861767944892333,-0.3176594617232534,4
-0.3156118763965925,0.1247338238089145,-0.31939812398923123,4
0.3996934992752105,-0.007795863988057627,0.282179020039109,4
0.20007339443656777,0.3897931994028588,0.09092617078154419,4
-0.39878692007936023,0.9199119505907473,-0.3759046476335117,4
-0.38215191134280674,0.588587731098317,-0.36547267403764455,4
-0.2657068501869318,-2.062006024841126,-0.22203303709447095,4
-0.3738344069745299,0.2572635116058866,-0.3665158713972313,4
-0.3114531242124541,0.7211174188952891,-0.28288621640369616,4
-0.40211392182667094,-0.8029739907698904,-0.3819030324511354,4
-0.34056438950142287,-0.9355036785668626,-0.32809143531912055,4
-0.3613581504221148,0.654852574996803,-0.3325250240973641,4
-0.4170854296895692,-0.8692388346683765,-0.38929234708154126,4
-0.4120949270686031,0.3235283555043727,-0.38842301594855233,4
-0.40377742270032635,-0.5379146151759462,-0.372427323101556,4
0.8155687176890495,0.7873822627937752,1.0298037944095897,4
-0.016181719138628446,1.7813549212710662,-0.0655534331564634,4
-0.016181719138628446,0.7873822627937752,-0.09163336714613132,4
-0.36967565479039155,-0.6041794590744323,-0.34513032552570355,4
-0.38215191134280674,0.2572635116058866,-0.40459257502214646,4
-0.3779931591586683,0.19099866770740057,-0.3664289382839324,4
-0.28650061110762376,0.05846897991042844,-0.2654995937439175,4
-0.3156118763965925,0.7211174188952891,-0.3176594617232534,4
-0.19916681524071758,1.0524416383877193,-0.40459257502214646,4
-0.33224688513314604,0.19099866770740057,-0.33939274004797665,4
-0.33224688513314604,-1.0017685224653485,-0.32504877635365925,4
-0.35719939823797636,-0.14032555178502976,-0.40459257502214646,4
-0.19916681524071758,-0.4716497712774601,-0.21333972576458163,4
-0.4137584279422585,-0.14032555178502976,-0.3925958053868992,4
-0.2657068501869318,0.9199119505907473,-0.20464641443469236,4
-0.24907184145037825,1.0524416383877193,-0.2568062824140282,4
-0.3854789130901174,-0.8692388346683765,-0.3522588408162128,4
-0.3921329165847388,-0.8029739907698904,-0.37225345687495826,4
-0.3072943720283157,-0.007795863988057627,-0.3176594617232534,4
-0.2698656023710702,-0.007795863988057627,-0.22203303709447095,4
-0.36967565479039155,0.654852574996803,-0.34756445269807257,4
-0.3738344069745299,-0.33912008348048794,-0.36043055346630876,4
-0.3655169026062532,-1.0680333663638346,-0.40459257502214646,4
-0.24907184145037825,-1.7306818053486954,-0.27419290507380684,4
-0.278183106739347,0.588587731098317,-0.27419290507380684,4
-0.31977062858073085,0.9861767944892333,-0.3194850571025301,4
-0.3921329165847388,-1.2668278980592929,-0.37329665423454494,4
-0.016181719138628446,0.3235283555043727,-0.082940055816242,4
-0.3779931591586683,-3.387302902810847,-0.3579964262939398,4
-0.4170854296895692,-2.6583896199275,-0.3928566047267959,4
-0.3779931591586683,0.19099866770740057,-0.3671244031903235,4
-0.2906593632917621,1.4500307017786358,-0.2915795277335855,4
-0.3031356198441773,1.3837658578801497,-0.2915795277335855,4
-0.2324368327138247,0.5223228871998309,-0.19595310310480304,4
-0.4087679253212924,-0.27285523958200186,-0.3808598350915487,4
4.558445683413599,1.9138846090680384,4.028996203221401,4
2.811769766075476,0.5223228871998309,2.603293145119555,4
-0.2823418589234854,0.5223228871998309,-0.2394196597542496,4
-0.3655169026062532,0.654852574996803,-0.3176594617232534,4
-0.2657068501869318,0.2572635116058866,-0.2394196597542496,4
-0.4320569375524674,1.5162955456771219,-0.40459257502214646,4
-0.4120949270686031,0.05846897991042844,-0.38503262452989556,4
-0.1159917715579498,0.3235283555043727,-0.0655534331564634,4
4.807970814461903,-1.0680333663638346,5.55032568595203,4
-0.4137584279422585,0.19099866770740057,-0.37946890527876637,4
-0.42373943318419066,-3.1885083711153888,-0.3982464577513272,4
-0.40211392182667094,0.3897931994028588,-0.375643848293615,4
0.05035831580758577,-1.2005630541608068,0.03876630280220829,4
-0.278183106739347,-0.14032555178502976,-0.22203303709447095,4
-0.19916681524071758,0.3235283555043727,-0.1698731691151351,4
1.5641441108339595,0.7211174188952891,1.6557222101616198,4
-0.36967565479039155,0.3235283555043727,-0.3573009613875486,4
-0.24907184145037825,1.582560389575608,-0.27419290507380684,4
-0.32392938076486927,-0.27285523958200186,-0.40459257502214646,4
-0.28650061110762376,-0.6041794590744323,-0.28288621640369616,4
-0.2823418589234854,0.2572635116058866,-0.2568062824140282,4
-0.3854789130901174,-0.5379146151759462,-0.34069673674746004,4
-0.36967565479039155,0.8536471066922612,-0.3345244857032386,4
0.3664234818021034,0.588587731098317,0.47343186929667375,4
-0.3921329165847388,-1.333092741957779,-0.3727750555547516,4
-0.4087679253212924,0.2572635116058866,-0.3814683668846409,4
-0.42041243143687995,-0.405384927378974,-0.39146567491401363,4
-0.33224688513314604,-0.6704443029729182,-0.3289607664521095,4
-0.38880591483742816,-1.6644169614502093,-0.3763393132000062,4
-0.3921329165847388,0.19099866770740057,-0.3633862793184711,4
-0.34472314168556123,-1.8632114931456674,-0.30896615039336406,4
0.2998834468558892,1.1187064822862054,0.3951920673276699,4
-0.29481811547590053,-0.07406070788654369,-0.2654995937439175,4
-0.3655169026062532,-0.14032555178502976,-0.3576486938407442,4
-0.21580182397727113,0.588587731098317,-0.21333972576458163,4
-0.3114531242124541,-1.2005630541608068,-0.3176594617232534,4
-0.3072943720283157,1.582560389575608,-0.30027283906347474,4
-0.42540293405784596,-2.062006024841126,-0.3998981869040062,4
-0.3655169026062532,0.2572635116058866,-0.3576486938407442,4
-0.3364056373172844,-0.7367091468714043,-0.40459257502214646,4
-0.39878692007936023,0.3235283555043727,-0.36721133630362246,4
-0.3613581504221148,-0.27285523958200186,-0.3417399341070468,4
-0.4087679253212924,-1.2005630541608068,-0.38451102585010216,4
-0.31977062858073085,0.19099866770740057,-0.28288621640369616,4
0.13353335949035355,0.05846897991042844,0.16047266142065866,4
-0.35719939823797636,-0.7367091468714043,-0.3282653015457183,4
0.7323936740062816,-1.0017685224653485,0.7516178318531318,4
0.566043586640746,1.1849713261846915,0.6299114732346814,4
-0.18253180650416403,-1.7969466492471815,-0.40459257502214646,4
-0.24907184145037825,1.1849713261846915,-0.40459257502214646,4
0.15016836822690713,0.2572635116058866,-0.022086876507016816,4
-0.3156118763965925,0.1247338238089145,-0.30896615039336406,4
-0.40045042095301564,-0.07406070788654369,-0.3653857409243457,4
-0.3738344069745299,0.7873822627937752,-0.40459257502214646,4
-0.40211392182667094,-2.8571841516229584,-0.37877344037237526,4
-0.21580182397727113,0.2572635116058866,-0.20464641443469236,4
0.21670840317312134,0.654852574996803,0.30825895402877684,4
0.3996934992752105,-0.007795863988057627,0.5864449165852349,4
-0.3156118763965925,0.1247338238089145,-0.28288621640369616,4
-0.31977062858073085,-2.7909193077244723,-0.3176594617232534,4
2.6454196787099407,0.7211174188952891,2.690226258418448,4
0.08362833328069291,0.588587731098317,0.06484623679187627,4
0.13353335949035355,-0.8692388346683765,0.14308603876088002,4
-0.2657068501869318,0.8536471066922612,-0.1785664804450244,4
-0.24907184145037825,0.654852574996803,-0.2394196597542496,4
-0.2698656023710702,0.9861767944892333,-0.40459257502214646,4
-0.3871424139637728,-0.27285523958200186,-0.3523457739295117,4
-0.3364056373172844,-0.14032555178502976,-0.3295692982452017,4
3.0612948971237794,1.3175010139816636,3.4291577214590396,4
-0.35719939823797636,0.7211174188952891,-0.30896615039336406,4
-0.41043142619494777,0.588587731098317,-0.37773024301278846,4
-0.3364056373172844,0.654852574996803,-0.32713517107283274,4
-0.3871424139637728,-0.4716497712774601,-0.37051479460898035,4
-0.32392938076486927,0.2572635116058866,-0.27419290507380684,4
-0.29481811547590053,0.19099866770740057,-0.30027283906347474,4
-0.08272175408484266,-1.2668278980592929,-0.030780187836906173,4
-0.32392938076486927,-0.007795863988057627,-0.3226146491812903,4
-0.3738344069745299,-0.33912008348048794,-0.36425561045146004,4
-0.35719939823797636,-1.0017685224653485,-0.3439132619395191,4
-0.41043142619494777,0.2572635116058866,-0.3881622166086557,4
-0.35719939823797636,-0.14032555178502976,-0.32148451870840467,4
-0.38215191134280674,0.05846897991042844,-0.35243270704281066,4
-0.34472314168556123,-0.14032555178502976,-0.3384364758016888,4
0.2832484381193356,0.2572635116058866,0.26479239737933036,4
-0.42207593231053525,-3.254773215013875,-0.3965077954853494,4
-0.3655169026062532,0.19099866770740057,-0.3324380909840652,4
-0.4320569375524674,0.9199119505907473,-0.40459257502214646,4
-0.39712341920570493,-1.2005630541608068,-0.3652988078110468,4
2.229544460296102,-0.007795863988057627,2.0643078426664174,4
-0.4170854296895692,-1.9957411809426395,-0.3859888887761833,4
-0.2823418589234854,1.1849713261846915,-0.2915795277335855,4
-0.3655169026062532,0.4560580433013448,-0.3289607664521095,4
-0.34056438950142287,0.2572635116058866,-0.3176594617232534,4
-0.34056438950142287,-0.4716497712774601,-0.27419290507380684,4
-0.34472314168556123,0.4560580433013448,-0.3176594617232534,4
-0.278183106739347,0.8536471066922612,-0.2915795277335855,4
-0.2906593632917621,0.1247338238089145,-0.2654995937439175,4
0.11689835075379999,-0.27285523958200186,0.10831279344132283,4
-0.29481811547590053,0.9199119505907473,-0.27419290507380684,4
-0.2698656023710702,0.3235283555043727,-0.2654995937439175,4
1.397794023468424,0.5223228871998309,1.412309492924719,4
-0.2698656023710702,0.05846897991042844,-0.2568062824140282,4
2.3127195039788697,0.3897931994028588,2.1425476446354215,4
-0.3156118763965925,-0.33912008348048794,-0.2394196597542496,4
-0.36967565479039155,-0.8692388346683765,-0.3222669167280947,4
0.10026334201724649,-0.6041794590744323,0.2039392180701052,4
-0.36967565479039155,0.7873822627937752,-0.3507809778901317,4
-0.3779931591586683,0.654852574996803,-0.3636470786583678,4
-0.4320569375524674,1.1187064822862054,-0.40459257502214646,4
0.9819188050545851,-0.27285523958200186,1.2732165116464904,4
-0.3738344069745299,-0.007795863988057627,-0.36425561045146004,4
-0.2906593632917621,0.1247338238089145,-0.40459257502214646,4
-0.4120949270686031,-0.405384927378974,-0.3816422331112387,4
-0.3156118763965925,0.9861767944892333,-0.27419290507380684,4
-0.29481811547590053,0.4560580433013448,-0.30027283906347474,4
-0.16589679776761046,-2.128270868739612,-0.1698731691151351,4
-0.3280881329490076,1.1849713261846915,-0.30896615039336406,4
-0.31977062858073085,-0.07406070788654369,-0.2915795277335855,4
0.10026334201724649,-0.20659039568351584,0.16047266142065866,4
0.383058490538657,0.19099866770740057,0.32564557668855554,4
-0.04945173661173559,1.7150900773725801,-0.1524865464553565,4
-0.2657068501869318,1.3837658578801497,-0.2654995937439175,4
-0.4120949270686031,-1.333092741957779,-0.40459257502214646,4
-0.24907184145037825,1.0524416383877193,-0.18725979177491373,4
0.2832484381193356,0.8536471066922612,0.4908184919564525,4
-0.2657068501869318,-0.8692388346683765,-0.23072634842436027,4
-0.24907184145037825,0.4560580433013448,-0.20464641443469236,4
0.06699332454413934,0.7211174188952891,-0.013393565177127538,4
4.558445683413599,0.1247338238089145,3.898596533273061,4
-0.33224688513314604,0.2572635116058866,-0.33417675325004303,4
-0.3364056373172844,-0.405384927378974,-0.3176594617232534,4
-0.34472314168556123,-0.4716497712774601,-0.3247010439004637,4
-0.3114531242124541,0.588587731098317,-0.30896615039336406,4
0.0170882983344787,0.9861767944892333,-0.05686012182657409,4
-0.3655169026062532,0.2572635116058866,-0.3585180249737331,4
-0.3031356198441773,1.1187064822862054,-0.2568062824140282,4
-0.24907184145037825,0.654852574996803,-0.27419290507380684,4
10.047998566476274,1.1187064822862054,10.140394068133585,4
-0.19916681524071758,0.2572635116058866,-0.13509992379557786,4
-0.24907184145037825,0.8536471066922612,-0.12640661246568854,4
0.7323936740062816,0.9861767944892333,0.9341773697808072,4
-0.3655169026062532,0.1247338238089145,-0.32374477965417586,4
-0.31977062858073085,1.648825233474094,-0.30896615039336406,4
-0.16589679776761046,-1.2005630541608068,-0.1785664804450244,4
-0.2823418589234854,-0.07406070788654369,-0.2654995937439175,4
-0.4170854296895692,-2.7909193077244723,-0.3899008788746336,4
-0.1492617890310569,-0.27285523958200186,-0.11771330113579927,4
0.566043586640746,-1.333092741957779,0.6299114732346814,4
0.383058490538657,-0.007795863988057627,0.47343186929667375,4
-0.38215191134280674,0.9861767944892333,-0.3647772091312534,4
-0.16589679776761046,1.582560389575608,-0.10901998980590995,4
1.4809690671511917,0.7873822627937752,1.6991887668110663,4
-0.34056438950142287,0.7211174188952891,-0.30896615039336406,4
-0.18253180650416403,0.9861767944892333,-0.40459257502214646,4
6.637821775482794,0.5223228871998309,7.167281593311441,4
-0.2324368327138247,-1.7969466492471815,-0.2394196597542496,4
3.8098702902686896,0.5223228871998309,4.585368128334317,4
-0.34056438950142287,0.4560580433013448,-0.33287275655055965,4
0.8155687176890495,1.3175010139816636,0.9515639924405858,4
-0.4120949270686031,-2.393330244333556,-0.3873798185889656,4
-0.4320569375524674,0.3235283555043727,-0.40459257502214646,4
-0.39878692007936023,0.588587731098317,-0.36069135280620546,4
-0.2906593632917621,-2.062006024841126,-0.40459257502214646,4
-0.3838154122164621,-0.4716497712774601,-0.36043055346630876,4
0.566043586640746,-0.8029739907698904,0.6299114732346814,4
-0.3738344069745299,0.7211174188952891,-0.3573878945008475,4
-0.3156118763965925,0.1247338238089145,-0.28288621640369616,4
-0.3738344069745299,1.7150900773725801,-0.3452172586390025,4
-0.29481811547590053,0.2572635116058866,-0.30896615039336406,4
-0.41043142619494777,-0.07406070788654369,-0.3791211728255708,4
-0.4320569375524674,-0.6704443029729182,-0.40459257502214646,4
-0.34056438950142287,0.8536471066922612,-0.30027283906347474,4
-0.3738344069745299,0.8536471066922612,-0.3665158713972313,4
-0.42207593231053525,-1.0680333663638346,-0.3965077954853494,4
-0.21580182397727113,-0.27285523958200186,-0.21333972576458163,4
-0.3031356198441773,1.7150900773725801,-0.28288621640369616,4
-0.3838154122164621,-0.6041794590744323,-0.3712102595153715,4
-0.18253180650416403,0.654852574996803,-0.16117985778524582,4
-0.28650061110762376,0.19099866770740057,-0.30027283906347474,4
-0.34472314168556123,0.588587731098317,-0.32930849890530506,4
-0.3904694157110835,0.654852574996803,-0.3686891992297036,4
-0.34056438950142287,0.588587731098317,-0.3352199506096298,4
-0.38880591483742816,-1.9294763370441534,-0.3763393132000062,4
-0.3738344069745299,1.1849713261846915,-0.36425561045146004,4
0.8987437613718172,0.05846897991042844,0.986337237760143,4
-0.3904694157110835,0.8536471066922612,-0.37086252706217593,4
-0.3838154122164621,0.1247338238089145,-0.34599965665869253,4
-0.34056438950142287,-1.7306818053486954,-0.3304386293781907,4
-0.18253180650416403,0.9861767944892333,-0.19595310310480304,4
0.11689835075379999,0.1247338238089145,0.04745961413209764,4
-0.38880591483742816,0.2572635116058866,-0.3763393132000062,4
-0.36967565479039155,0.05846897991042844,-0.3540844361954896,4
-0.3613581504221148,0.588587731098317,-0.3251357094669582,4
-0.3779931591586683,-1.6644169614502093,-0.40459257502214646,4
-0.40377742270032635,1.1187064822862054,-0.37764330989948963,4
-0.3488818938696996,-0.07406070788654369,-0.34591272354539365,4
-0.36967565479039155,-1.2005630541608068,-0.3360892817426187,4
1.9800193292477986,0.588587731098317,2.081694465326196,4
-0.13262678029450334,-0.8029739907698904,-0.10901998980590995,4
-0.42540293405784596,-0.33912008348048794,-0.39711632727844165,4
2.146369416613334,0.7873822627937752,1.890441616068631,4
-0.2657068501869318,1.5162955456771219,-0.27419290507380684,4
-0.19916681524071758,-0.07406070788654369,-0.19595310310480304,4
-0.42041243143687995,0.1247338238089145,-0.3913787418007147,4
3.0612948971237794,0.9199119505907473,-0.40459257502214646,4
-0.3738344069745299,0.9861767944892333,-0.36043055346630876,4
-0.32392938076486927,0.4560580433013448,-0.30896615039336406,4
-0.24907184145037825,0.5223228871998309,-0.22203303709447095,4
-0.3921329165847388,-2.260800556536584,-0.3545191017619841,4
1.8968442855650307,0.8536471066922612,2.1512409559653105,4
-0.29481811547590053,1.0524416383877193,-0.30896615039336406,4
-0.32392938076486927,-0.6704443029729182,-0.3339159539101464,4
-0.39878692007936023,-0.5379146151759462,-0.3859888887761833,4
0.566043586640746,0.9199119505907473,0.6820713412140172,4
-0.3114531242124541,-0.7367091468714043,-0.40459257502214646,4
-0.1159917715579498,-0.14032555178502976,-0.1698731691151351,4
-0.2657068501869318,0.3897931994028588,-0.2654995937439175,4
0.7323936740062816,-1.399357585856265,0.6299114732346814,4
2.8949448097582438,0.7873822627937752,2.9423322869852373,4
-0.2324368327138247,-0.9355036785668626,-0.1524865464553565,4
-0.3114531242124541,1.1187064822862054,-0.28288621640369616,4
0.8987437613718172,0.7211174188952891,0.9167907471210285,4
-0.42207593231053525,-3.1885083711153888,-0.39781179218483276,4
-0.35719939823797636,0.19099866770740057,-0.3439132619395191,4
-0.0660867453482891,0.4560580433013448,-0.12640661246568854,4
-0.4087679253212924,0.05846897991042844,-0.3790342397122719,4
-0.36967565479039155,0.5223228871998309,-0.3410444692006556,4
2.6454196787099407,-0.20659039568351584,2.333800493892986,4
-0.29481811547590053,-0.007795863988057627,-0.40459257502214646,4
-0.3031356198441773,0.3235283555043727,-0.2915795277335855,4
5.806071338655117,0.9861767944892333,5.385152770684133,4
-0.3779931591586683,-0.27285523958200186,-0.3664289382839324,4
-0.36967565479039155,1.1849713261846915,-0.3507809778901317,4
0.8155687176890495,-0.405384927378974,0.8385509451520249,4
-0.3280881329490076,1.4500307017786358,-0.332611957210663,4
-0.4320569375524674,0.7211174188952891,-0.40459257502214646,4
0.0337233070710322,0.3235283555043727,0.003993057482651096,4
-0.3871424139637728,0.1247338238089145,-0.3752091827271206,4
-0.09935676282139623,-0.007795863988057627,-0.1785664804450244,4
-0.2324368327138247,0.1247338238089145,-0.19595310310480304,4
0.9819188050545851,-1.5981521175517233,1.2036700210073759,4
-0.27402435455520857,0.19099866770740057,-0.2568062824140282,4
-0.13262678029450334,0.19099866770740057,-0.1524865464553565,4
-0.21580182397727113,0.2572635116058866,-0.2394196597542496,4
-0.3779931591586683,-0.9355036785668626,-0.353736703742294,4
-0.3738344069745299,0.654852574996803,-0.3551276335550763,4
-0.19916681524071758,1.2512361700831776,-0.20464641443469236,4
0.06699332454413934,-1.1342982102623207,-0.40459257502214646,4
